id,name,code,is_active,created_at,updated_at
b45d27e4-c1a5-4439-8934-8a2bb81d185f,Bosch,BSC,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
b47c4253-b3cc-4fda-992a-4cdb3a5b5c21,American Apparel,AMA,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
b591a655-8416-48a1-aadb-608a90e29ce9,Hakro,HAK,true,2025-12-09 00:11:54.574158+00,2025-12-09 00:11:54.574158+00
b5c48424-7a7a-448e-8f83-66f0d29c86e7,Joy Thaï,JT,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
b6803fc0-05b0-4360-a8ca-36b69416efd8,Twisted X,TWX,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
b7befc02-f50f-4a09-ba14-094d17e9e614,Anvil,ANV,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
b8980449-5406-404c-a925-c8d165f6efb7,Puma Safety,PUM,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
b9a1ea19-16ca-4614-b06d-da350f14a237,Scandia Gear,SCG,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
ba036264-5e3b-4f1b-8419-81879e8e7829,Jackson Safety,JCK,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
ba5dced2-94a5-4ae2-b439-412acf6e4e68,Wesco Boots,WES,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
ba83189b-b3f2-45ac-a13d-f31f531d9ba4,Bergans of Norway,BER,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
bccb48b6-6758-4354-846a-61c268b76606,Buck Mason,BUM,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
bd700437-49c8-45f9-85e0-b3c6d8d30088,Stan Ray,SR,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
c0d14e1d-8a5c-41d8-a241-294aada5cf4f,NEOBLU,NEO,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
c12377ce-405a-435f-a575-60d097c16b30,JSP Safety,JSP,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
c248da79-ddb5-4c0c-a95e-42fd5b7676fa,Kimberly-Clark Professional,KCP,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
c40212c9-d183-44e4-9582-d35606384b43,Korntex,KOR,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
c49081b3-2782-43f6-9e98-d33439cf09eb,Hanes,HAN,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
c6f73ead-0e3f-408c-8ed3-a44178a91cb7,Protective Industrial Products (PIP),PIP,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
c9ef9c09-1927-4eef-8c3e-3641ff1cff85,Roly,ROL,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
cc011f47-c400-4317-97f4-9d10a7187315,Lemon & Soda,LS,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
cc471d95-6620-45fd-83a0-42303e36108a,Nocona,NOC,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
cdb63dec-f22d-4ae6-8387-1db9f1dfb92e,Keen Utility,KEE,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
cfca8f78-0920-4371-ac08-733d7e5cb0e3,MAPA Professional,MAP,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
d09cb1ef-608d-4191-8126-b8a69fe7efdd,ID Identity,ID,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
d0fe4503-f514-4906-bfec-ad192c58b56f,SOL'S,SOL,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
d17c4cbf-7aec-4563-b98e-cce52c450adf,Flexfit,FLX,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
d2f4127d-4f70-4d84-8625-2b3faaf02b78,Bulwark,BUL,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
d30b534c-4abe-4c0f-b38d-f81445ee5b64,Just Cool,JCO,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
d3ef2f5a-071b-43da-a023-8b21eff2d1a9,LAT Apparel,LAT,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
d4135bfa-5581-408b-8bee-c5d059a05849,Avon Polymer Products,AVP,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
d42f46e3-dd5d-4541-a45f-b9452d236fd4,Tranemo,TRN,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
d493801b-da7b-42ca-be86-898699a55518,Kodiak,KOD,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
d4a8ba7a-e548-4cd7-bb9c-3cb4d5060b72,Clique,CLI,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
d4facc32-6dc0-4e39-b021-1eee6f9e4faa,RPB Safety,RPB,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
d6550d27-1a08-4a37-8e3f-a5cae7a1d37c,Double-H,DBH,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
d6643ae9-2d99-4a78-ae83-3886f76b9712,Standsafe,STA,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
d8c94f7a-6a99-4550-be32-a6d6aad81827,Giasco,GIA,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
da1eee06-5287-48a4-a3f7-bacd6782b0d8,Makita,MAK,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
da64635b-7ac0-41b0-b63c-02bedb8a8023,BBF24 Workwear,BB,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
dab6d9e3-100a-41f4-8458-5a909c576e8a,Ansell,ANS,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
db1904c5-5097-4678-8883-cab33e22d82a,Rock Fall UK,RF,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
de0817ba-c6f9-4fdc-a425-639c39b115e7,Grisport,GRI,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
e1ceed5a-cda8-4c13-8b74-bcea26524aa1,Troll Co,TRL,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
e36a2235-6ed8-4689-afd6-65c37a54f009,VF Corporation,VF,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
e49222f7-1602-4ca9-8e4d-e0992308ae5d,Bestex,BEX,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
e4c33e21-600f-44c6-95ab-8dbb47553b3c,Prudential Overall Supply,POS,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
e685c0b5-6a91-4a07-946d-9aa40c1e528c,Continental Clothing,CC,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
e691fc63-c67b-479f-a4d2-73dfbe227ca9,DNC Direct,DNC,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
e891a755-b024-41dd-ae18-04df960d245c,U-Power,UP,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
e9bcb091-990d-4a00-be63-eeac52055c9b,Bollé Safety,BOS,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
eabfed1b-6347-4c80-aca9-e45ced78dfe3,Threadfast Apparel,THR,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
eafb6741-87d8-4d7c-be30-22d608468998,Sparco,SPA,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
eb8a3a4f-4afb-4e89-97b5-34099979681a,Nitras,NIT,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
eba858d1-282f-4c96-84ce-14e521752bb8,Logostar,LOG,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
ebb28677-e2b7-445a-b81e-19f418d54198,Planam,PLA,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
ebe0adf4-7d12-41cb-99c6-161409702a7b,Cintas,CIN,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
eedd5a8a-c1ac-4af5-8f8f-e7072313e611,Danner,DAN,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
efdfc8b0-5698-4ef6-aa47-39660c3d75a0,King Gee,KG,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
f0347f17-0e49-4c49-a6ca-0f57742a5721,Timberland,TIM,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
f0768643-a9ec-43a8-9c43-e12239597c4f,Thorogood,THO,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
f0bb529b-6271-4352-b7c6-80296e3f9701,Dare 2b,D2B,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
f107fb0d-e520-45d5-878d-162a28691f67,W.W. Grainger,WWG,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
f16596a2-5919-4aa0-8d55-dc342c08c09b,Sixton,SIX,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
f2c4fad0-2ed6-4075-b377-b5728b926541,Jungfleisch,JUN,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
f4419ee6-0246-4ffd-84b4-23dadd2ead73,Elten,ELT,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
f7151ba9-c42d-45f8-b4af-7ba6b2e706c1,Kustom Kit,KK,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
f86a7aba-5491-48b2-a281-a5ff98c6cb94,Filson,FIL,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
f975e287-b0db-463b-89fb-87221290bfd9,Levi's,LEV,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
f9b704c8-9151-4b8d-a497-25e0d042dc6f,Iron Wear,IRW,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
fa06fc11-ca3e-4341-89d1-b89bd65a3533,Enespro,ENE,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
fc292bb0-7c45-437c-9d9c-f5e66dbc07ec,Craghoppers,CRG,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
fd18fd06-077e-4d27-861a-2c4be06a537a,Solid Gear,SGR,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
fdef1731-45f2-4a64-bf1e-36b548f6b08d,Elevate Life,ELE,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
fed16c57-79da-46b4-8c10-9b7dbe277c06,Blåkläder,BLA,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
ff0bb20a-6403-4931-bb8f-b4c286192844,Engelbert Strauss,ES,true,2025-12-08 23:06:54.473914+00,2025-12-08 23:06:54.473914+00
